Start,Diver,Gender,Discipline,Line,Official Top,AP,RP,Card,Points,Remarks,Title Event,Event Type,Day,Category Event,Date,Name,Country,Month,Experience Dive,Experience Discipline
1,Wang Qi (CHN),2.0,2.0,,00:00,40,40 m,WHITE,40.0,-,Asian Freediving Cup 2018,Depth Competition,2018-06-09,other,2018-06-09,Wang Qi,CHN,6,2,1
11,Wanping Wang (CHN),2.0,3.0,,00:00,46,46 m,WHITE,46.0,OK,Freedive Panglao Depth Challenge,Depth Competition,2014-09-11,Panglao,2014-09-11,Wanping Wang,CHN,9,1,1
12,Wanping Wang (CHN),2.0,3.0,,00:00,50,50 m,WHITE,50.0,OK,Freedive Panglao Depth Challenge,Depth Competition,2014-09-11,Panglao,2014-09-11,Wanping Wang,CHN,9,2,2
5,Wanping Wang (CHN),2.0,3.0,,00:00,51,51 m,WHITE,51.0,OK,Freedive Panglao Depth Challenge 2015,Depth Competition,2015-05-02,Panglao,2015-05-02,Wanping Wang,CHN,5,3,3
6,Wanping Wang (CHN),2.0,3.0,,00:00,53,53 m,WHITE,53.0,OK,Freedive Panglao Depth Challenge 2015,Depth Competition,2015-05-02,Panglao,2015-05-02,Wanping Wang,CHN,5,4,4
5,Wanping Wang (CHN),2.0,3.0,,00:00,54,54 m,WHITE,54.0,OK,S.E.A. Freediving Challenge,Depth Competition,2015-05-23,other,2015-05-23,Wanping Wang,CHN,5,5,5
6,Wanping Wang (CHN),2.0,2.0,,00:00,50,50 m,WHITE,50.0,OK,S.E.A. Freediving Challenge,Depth Competition,2015-05-23,other,2015-05-23,Wanping Wang,CHN,5,6,1
8,Wanyu Yen (TPE),2.0,1.0,,00:00,17,17 m,WHITE,17.0,-,CRESSI Freediving New Zealand Depth Nationals,Depth Competition,2017-03-16,other,2017-03-16,Wanyu Yen,TPE,3,1,1
8,Wanyu Yen (TPE),2.0,3.0,,00:00,35,35 m,WHITE,35.0,-,CRESSI Freediving New Zealand Depth Nationals,Depth Competition,2017-03-17,other,2017-03-17,Wanyu Yen,TPE,3,2,1
8,Wanyu Yen (TPE),2.0,2.0,,00:00,35,35 m,WHITE,35.0,-,CRESSI Freediving New Zealand Depth Nationals,Depth Competition,2017-03-18,other,2017-03-18,Wanyu Yen,TPE,3,3,1
10,Wanyu Yen (TPE),2.0,3.0,,00:00,45,45 m,WHITE,45.0,-,Freedive Panglao Staff Competition,Depth Competition,2018-05-24,Panglao,2018-05-24,Wanyu Yen,TPE,5,4,2
12,Wanyu Yen (TPE),2.0,3.0,,00:00,51,51 m,WHITE,51.0,-,Asian Freediving Cup 2018,Depth Competition,2018-06-08,other,2018-06-08,Wanyu Yen,TPE,6,5,3
36,Wanyu Yen (TPE),2.0,3.0,,00:00,54,54 m,RED,0.0,DQSP,Asian Freediving Cup 2018,Depth Competition,2018-06-10,other,2018-06-10,Wanyu Yen,TPE,6,6,4
14,Wei Lin Lee (MYS),2.0,2.0,,00:00,17,17 m,WHITE,17.0,Ok,AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019,Depth Competition,2019-11-05,other,2019-11-05,Wei Lin Lee,MYS,11,1,1
14,Wei Lin Lee (MYS),2.0,1.0,1.0,00:10,15,15 m,WHITE,15.0,Ok,AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019,Depth Competition,2019-11-07,other,2019-11-07,Wei Lin Lee,MYS,11,2,1
21,Wei-Hsuan Yen (TPE),2.0,2.0,1.0,18:04,38,32 m,YELLOW,25.0,"No tag,rp<ap",AIDA Taiwanese Cup 2021,Depth Competition,2021-03-25,other,2021-03-25,Wei-Hsuan Yen,TPE,3,1,1
41,Wei-Hsuan Yen (TPE),2.0,2.0,1.0,13:51,50,50 m,WHITE,50.0,Ok,AIDA Taiwanese Cup 2022,Depth Competition,2022-03-22,other,2022-03-22,Wei-Hsuan Yen,TPE,3,2,2
18,Wei-Hsuan Yen (TPE),2.0,1.0,1.0,14:02,38,38 m,RED,0,"Dqsp,dqairways,dqtouch,dqbo-surface",AIDA Taiwanese Cup 2023,Depth Competition,2023-03-15,other,2023-03-15,Wei-Hsuan Yen,TPE,3,3,1
14,Wei-Hsuan Yen (TPE),2.0,1.0,,00:00,38,38 m,RED,0,Dqbo-uw,AIDA Taiwanese Cup 2023,Depth Competition,2023-03-17,other,2023-03-17,Wei-Hsuan Yen,TPE,3,4,2
20,Wen-Ling Chen (TPE),2.0,2.0,,00:00,42,42 m,WHITE,42,Ok,Silvia Cup - AIDA Rookie Depth Games,Depth Competition,2023-03-05,other,2023-03-05,Wen-Ling Chen,TPE,3,1,1
73,Wendy Timmermans (NLD),2.0,1.0,,00:00,40,40 m,WHITE,40.0,OK,Triple Depth,Pool Competition,2007-10-21,other,2007-10-21,Wendy Timmermans,NLD,10,1,1
74,Wendy Timmermans (NLD),2.0,2.0,,00:00,52,52 m,WHITE,52.0,OK,Triple Depth,Pool Competition,2007-10-21,other,2007-10-21,Wendy Timmermans,NLD,10,2,1
75,Wendy Timmermans (NLD),2.0,3.0,,00:00,44,44 m,WHITE,44.0,OK,Triple Depth,Pool Competition,2007-10-21,other,2007-10-21,Wendy Timmermans,NLD,10,3,1
9,Wendy Timmermans (NLD),2.0,1.0,,00:00,43,43 m,WHITE,43.0,OK,Freedive Dahab Mini Comp 2009,Depth Competition,2009-05-30,other,2009-05-30,Wendy Timmermans,NLD,5,4,2
10,Wendy Timmermans (NLD),2.0,2.0,,00:00,54,54 m,WHITE,54.0,OK,Freedive Dahab Mini Comp 2009,Depth Competition,2009-05-30,other,2009-05-30,Wendy Timmermans,NLD,5,5,2
34,Wendy Timmermans (NLD),2.0,2.0,,00:00,60,60 m,WHITE,60.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Wendy Timmermans,NLD,9,6,3
35,Wendy Timmermans (NLD),2.0,3.0,,00:00,60,60 m,WHITE,60.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Wendy Timmermans,NLD,9,7,2
36,Wendy Timmermans (NLD),2.0,1.0,,00:00,45,45 m,WHITE,45.0,OK,Triple Depth 2009,Depth Competition,2009-09-06,other,2009-09-06,Wendy Timmermans,NLD,9,8,3
5,Wendy Timmermans (NLD),2.0,2.0,,00:00,64,59 m,YELLOW,51.0,PEN,The Dahab Rubber Festival Competiton,Depth Competition,2009-10-24,other,2009-10-24,Wendy Timmermans,NLD,10,9,4
37,Wendy Timmermans (NLD),2.0,2.0,,00:00,63,63 m,WHITE,63.0,OK,Bizzy Blue Hole 2010,Competition,2010-04-29,other,2010-04-29,Wendy Timmermans,NLD,4,10,5
38,Wendy Timmermans (NLD),2.0,1.0,,00:00,45,45 m,WHITE,45.0,OK,Bizzy Blue Hole 2010,Competition,2010-04-29,other,2010-04-29,Wendy Timmermans,NLD,4,11,4
39,Wendy Timmermans (NLD),2.0,1.0,,00:00,47,47 m,WHITE,47.0,OK,Bizzy Blue Hole 2010,Competition,2010-04-29,other,2010-04-29,Wendy Timmermans,NLD,4,12,5
2,Wendy Timmermans (NLD),2.0,1.0,,00:00,50,-2 m,RED,0.0,DQBO,Freedive Dahab Mini Comp 2010,Depth Competition,2010-05-21,other,2010-05-21,Wendy Timmermans,NLD,5,13,6
14,Wendy Timmermans (NLD),2.0,3.0,,00:00,65,60 m,YELLOW,54.0,PEN,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Wendy Timmermans,NLD,6,14,3
15,Wendy Timmermans (NLD),2.0,1.0,,00:00,45,45 m,WHITE,45.0,OK,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Wendy Timmermans,NLD,6,15,7
16,Wendy Timmermans (NLD),2.0,2.0,,00:00,60,60 m,WHITE,60.0,OK,Triple Depth 2011,Competition,2011-06-23,other,2011-06-23,Wendy Timmermans,NLD,6,16,6
4,Wendy Timmermans (NLD),2.0,1.0,,00:00,50,50 m,WHITE,50.0,OK,FDD JULY comp,Depth Competition,2011-07-22,other,2011-07-22,Wendy Timmermans,NLD,7,17,8
5,Wendy Timmermans (NLD),2.0,1.0,,00:00,51,51 m,WHITE,51.0,OK,FDD JULY comp,Depth Competition,2011-07-22,other,2011-07-22,Wendy Timmermans,NLD,7,18,9
114,Wendy Timmermans (NLD),2.0,1.0,,00:00,52,52 m,WHITE,52.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Wendy Timmermans,NLD,9,19,10
115,Wendy Timmermans (NLD),2.0,3.0,,00:00,70,67 m,YELLOW,63.0,PEN,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Wendy Timmermans,NLD,9,20,4
116,Wendy Timmermans (NLD),2.0,2.0,,00:00,66,66 m,WHITE,66.0,OK,AIDA Individual Depth World Championship 2011,World Championship,2011-09-15,World Championship,2011-09-15,Wendy Timmermans,NLD,9,21,7
4,Wendy Timmermans (NLD),2.0,3.0,,00:00,68,68 m,WHITE,68.0,OK,Little Blue Hole Competition,Depth Competition,2012-08-30,other,2012-08-30,Wendy Timmermans,NLD,8,22,5
5,Wendy Timmermans (NLD),2.0,3.0,,00:00,70,66 m,YELLOW,61.0,PEN,Little Blue Hole Competition,Depth Competition,2012-08-30,other,2012-08-30,Wendy Timmermans,NLD,8,23,6
2,Wendy Timmermans (NLD),2.0,1.0,,00:00,54,54 m,RED,0.0,DQBO,little blue hole competition,Depth Competition,2012-09-28,other,2012-09-28,Wendy Timmermans,NLD,9,24,11
2,Wendy Timmermans (NLD),2.0,1.0,,00:00,54,54 m,WHITE,54.0,OK,Little blue hole competition too,Depth Competition,2012-09-30,other,2012-09-30,Wendy Timmermans,NLD,9,25,12
30,Wendy Timmermans (NLD),2.0,2.0,,00:00,68,68 m,WHITE,68.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Wendy Timmermans,NLD,10,26,8
31,Wendy Timmermans (NLD),2.0,3.0,,00:00,72,72 m,WHITE,72.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Wendy Timmermans,NLD,10,27,7
32,Wendy Timmermans (NLD),2.0,1.0,,00:00,48,48 m,WHITE,48.0,OK,TRIPLE DEPTH 2012,Mixed Competition,2012-10-20,other,2012-10-20,Wendy Timmermans,NLD,10,28,13
2,Wendy Timmermans (NLD),2.0,2.0,,00:00,70,70 m,WHITE,70.0,OK,Little Blue Hole Competition,Depth Competition,2012-12-05,other,2012-12-05,Wendy Timmermans,NLD,12,29,9
3,Wendy Timmermans (NLD),2.0,3.0,,00:00,75,75 m,WHITE,75.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Wendy Timmermans,NLD,10,30,8
4,Wendy Timmermans (NLD),2.0,2.0,,00:00,72,72 m,WHITE,72.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Wendy Timmermans,NLD,10,31,10
5,Wendy Timmermans (NLD),2.0,1.0,,00:00,35,35 m,WHITE,35.0,OK,Triple Depth ,Mixed Competition,2013-10-21,other,2013-10-21,Wendy Timmermans,NLD,10,32,14
2,Wendy Timmermans (NLD),2.0,3.0,,00:00,77,77 m,WHITE,77.0,OK,Little Blue Hole Competition,Mixed Competition,2014-08-01,other,2014-08-01,Wendy Timmermans,NLD,8,33,9
3,Wendy Timmermans (NLD),2.0,3.0,,00:00,80,80 m,WHITE,80.0,OK,Little Blue Hole Competition,Mixed Competition,2014-08-01,other,2014-08-01,Wendy Timmermans,NLD,8,34,10
2,Wendy Timmermans (NLD),2.0,3.0,,00:00,81,81 m,WHITE,81.0,OK,little blue hole competition,Depth Competition,2014-09-28,other,2014-09-28,Wendy Timmermans,NLD,9,35,11
3,Wendy Timmermans (NLD),2.0,3.0,,00:00,82,82 m,YELLOW,82.0,PEN,little blue hole competition,Depth Competition,2014-09-28,other,2014-09-28,Wendy Timmermans,NLD,9,36,12
4,Wenpei Hsu (TPE),2.0,3.0,1.0,08:54,55,55 m,WHITE,55,Ok,AIDA Taiwanese Cup 2023,Depth Competition,2023-03-15,other,2023-03-15,Wenpei Hsu,TPE,3,1,1
7,Wenxin Li (CHN),2.0,2.0,1.0,11:00,12,12 m,WHITE,12.0,Ok,AIDA Chinese Depth Game,Depth Competition,2021-11-25,other,2021-11-25,Wenxin Li,CHN,11,1,1
262,Weynareg Fikere Mamo (ERI),2.0,3.0,,00:00,16,16 m NR,WHITE,16.0,OK,5th AIDA Freediving Team World Championship,World Championship,2006-12-09,World Championship,2006-12-09,Weynareg Fikere Mamo,ERI,12,1,1
11,Windy Apsari Burhan (IDN),2.0,3.0,,00:00,30,30 m,WHITE,30.0,-,Sail Sabang Freediving Competition 2017,Depth Competition,2017-11-27,other,2017-11-27,Windy Apsari Burhan,IDN,11,1,1
11,Windy Apsari Burhan (IDN),2.0,2.0,,00:00,25,14 m,YELLOW,2.0,Early turn,Sail Sabang Freediving Competition 2017,Depth Competition,2017-11-29,other,2017-11-29,Windy Apsari Burhan,IDN,11,2,1
9,Wonhe Cho (KOR),2.0,2.0,,00:00,28,28 m,WHITE,28.0,Ok,Korea Cup 2018 Depth Competition,Depth Competition,2018-10-02,other,2018-10-02,Wonhe Cho,KOR,10,1,1
9,Wonhe Cho (KOR),2.0,3.0,,00:00,29,29 m,RED,0.0,Dqother,Korea Cup 2018 Depth Competition,Depth Competition,2018-10-03,other,2018-10-03,Wonhe Cho,KOR,10,2,1
10,Wookyung Kim (KOR),2.0,2.0,,00:00,33,33 m,WHITE,33.0,Ok,AIDA Blue Ocean Depth Comp,Depth Competition,2019-07-27,other,2019-07-27,Wookyung Kim,KOR,7,1,1
25,Wookyung Kim (KOR),2.0,3.0,1.0,13:02,30,30 m,WHITE,30.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-08-13,Panglao,2022-08-13,Wookyung Kim,KOR,8,2,1
26,Wookyung Kim (KOR),2.0,1.0,1.0,13:06,25,25 m,WHITE,25.0,Ok,AIDA PANGLAO DEPTH GAMES,Depth Competition,2022-08-14,Panglao,2022-08-14,Wookyung Kim,KOR,8,3,1
17,Xia Mao (CHN),2.0,3.0,,00:00,56,56 m,WHITE,56.0,-,BESTDIVE Freediving Depth Challenge Cup 2017 ,Depth Competition,2017-09-17,other,2017-09-17,Xia Mao,CHN,9,1,1
20,Xia Mao (CHN),2.0,3.0,,00:00,59,55 m,YELLOW,50.0,"ET(-4), no Tag(-1)",BESTDIVE Freediving Depth Challenge Cup 2017 ,Depth Competition,2017-09-18,other,2017-09-18,Xia Mao,CHN,9,2,2
14,Xia Mao (CHN),2.0,3.0,,00:00,63,63 m,WHITE,63.0,-,Asian Freediving Cup 2018,Depth Competition,2018-06-08,other,2018-06-08,Xia Mao,CHN,6,3,3
15,Xia Mao (CHN),2.0,2.0,,00:00,55,55 m,WHITE,55.0,-,Asian Freediving Cup 2018,Depth Competition,2018-06-09,other,2018-06-09,Xia Mao,CHN,6,4,1
20,Xia Mao (CHN),2.0,1.0,,00:00,38,38 m,RED,0.0,DQPULL,Asian Freediving Cup 2018,Depth Competition,2018-06-10,other,2018-06-10,Xia Mao,CHN,6,5,1
15,Xia Mao (CHN),2.0,3.0,,00:00,65,65 m,WHITE,65.0,-,2018 SuperHOME Depth Chanlleng ,Depth Competition,2018-08-23,other,2018-08-23,Xia Mao,CHN,8,6,4
17,Xia Mao (CHN),2.0,3.0,,00:00,70,66 m,YELLOW,61.0,-,2018 SuperHOME Depth Chanlleng ,Depth Competition,2018-08-24,other,2018-08-24,Xia Mao,CHN,8,7,5
5,Xia Mao (CHN),2.0,3.0,,00:00,67,67 m,WHITE,67.0,-,Sabang International Freediving Competition 2018,Depth Competition,2018-11-04,other,2018-11-04,Xia Mao,CHN,11,8,6
6,Xia Mao (CHN),2.0,2.0,,00:00,60,60 m,WHITE,60.0,-,Sabang International Freediving Competition 2018,Depth Competition,2018-11-06,other,2018-11-06,Xia Mao,CHN,11,9,2
5,Xia Mao (CHN),2.0,1.0,,00:00,40,40 m,WHITE,40.0,-,Sabang International Freediving Competition 2018,Depth Competition,2018-11-08,other,2018-11-08,Xia Mao,CHN,11,10,2
21,Xiaoman Yang (CHN),2.0,3.0,,00:00,45,45 m,WHITE,45.0,-,Freedive Panglao Depth Challenge,Depth Competition,2016-04-30,Panglao,2016-04-30,Xiaoman Yang,CHN,4,1,1
26,Xiaoman Yang (CHN),2.0,2.0,,00:00,45,45 m,WHITE,45.0,-,Freedive Panglao Depth Challenge,Depth Competition,2016-05-01,Panglao,2016-05-01,Xiaoman Yang,CHN,5,2,1
24,Xiaoman Yang (CHN),2.0,1.0,,00:00,32,32 m,WHITE,32.0,-,Freedive Panglao Depth Challenge,Depth Competition,2016-05-02,Panglao,2016-05-02,Xiaoman Yang,CHN,5,3,1
6,Xue Li (CHN),2.0,2.0,,00:00,20,20 m,WHITE,20.0,-,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-23,other,2018-07-23,Xue Li,CHN,7,1,1
5,Xue Li (CHN),2.0,3.0,,00:00,30,30 m,RED,0.0,PULL,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-24,other,2018-07-24,Xue Li,CHN,7,2,1
9,Xue Li (CHN),2.0,1.0,,00:00,10,10 m,RED,0.0,DQ Pull,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-25,other,2018-07-25,Xue Li,CHN,7,3,1
27,Xueqin Liu (CHN),2.0,3.0,,00:00,48,48 m,WHITE,48.0,-,BESTDIVE Freediving Depth Challenge Cup 2017 ,Depth Competition,2017-09-17,other,2017-09-17,Xueqin Liu,CHN,9,1,1
27,Xueqin Liu (CHN),2.0,3.0,,00:00,51,47 m,YELLOW,42.0,"ET(-4), no Tag(-1)",BESTDIVE Freediving Depth Challenge Cup 2017 ,Depth Competition,2017-09-18,other,2017-09-18,Xueqin Liu,CHN,9,2,2
14,Xueqin Liu (CHN),2.0,2.0,,00:00,54,54 m,WHITE,54.0,-,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-23,other,2018-07-23,Xueqin Liu,CHN,7,3,1
15,Xueqin Liu (CHN),2.0,3.0,,00:00,63,51 m,YELLOW,38.0,Early turn,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-24,other,2018-07-24,Xueqin Liu,CHN,7,4,3
15,Xueqin Liu (CHN),2.0,1.0,,00:00,26,26 m,WHITE,26.0,-,Deeper Blue Freediving Depth Competition 2018,Depth Competition,2018-07-25,other,2018-07-25,Xueqin Liu,CHN,7,5,1
50,Xueqin Liu (CHN),2.0,3.0,,00:00,70,67 m,YELLOW,63.0,"No tag,rp<ap",Asian Freediving Cup 2019,Depth Competition,2019-06-09,other,2019-06-09,Xueqin Liu,CHN,6,6,4
14,Xueqin Liu (CHN),2.0,2.0,,00:00,57,57 m,WHITE,57.0,Ok,Asian Freediving Cup 2019,Depth Competition,2019-06-10,other,2019-06-10,Xueqin Liu,CHN,6,7,2
31,Xueqin Liu (CHN),2.0,1.0,,00:00,40,40 m,RED,0.0,Dqother,Asian Freediving Cup 2019,Depth Competition,2019-06-11,other,2019-06-11,Xueqin Liu,CHN,6,8,2
21,Xueqin Liu (CHN),2.0,1.0,,00:00,36,36 m,WHITE,36.0,Ok,Deeper Blue Freediving Depth Competition 2019,Depth Competition,2019-08-09,other,2019-08-09,Xueqin Liu,CHN,8,9,3
32,Xueqin Liu (CHN),2.0,3.0,2.0,18:51,55,42 m,YELLOW,28.0,"No tag,rp<ap",AIDA Depth World Championship 2019,World Championship,2019-09-12,World Championship,2019-09-12,Xueqin Liu,CHN,9,10,5
26,Xueqin Liu (CHN),2.0,2.0,2.0,18:15,50,50 m,RED,0.0,Dqsp,AIDA Depth World Championship 2019,World Championship,2019-09-14,World Championship,2019-09-14,Xueqin Liu,CHN,9,11,3
30,Ya Wen Huang (TPE),2.0,1.0,1.0,12:21,35,35 m,RED,0.0,Dqbo-uw,AIDA Taiwanese Cup 2022,Depth Competition,2022-03-22,other,2022-03-22,Ya Wen Huang,TPE,3,1,1
23,Ya Wen Huang (TPE),2.0,1.0,,00:00,39,39 m,WHITE,39.0,Ok,AIDA Taiwanese Cup 2022,Depth Competition,2022-03-24,other,2022-03-24,Ya Wen Huang,TPE,3,2,2
20,Ya-Hui Su (TPE),2.0,2.0,1.0,17:56,40,40 m,WHITE,40.0,Ok,AIDA Taiwanese Cup 2021,Depth Competition,2021-03-25,other,2021-03-25,Ya-Hui Su,TPE,3,1,1
13,Ya-Hui Su (TPE),2.0,3.0,1.0,13:32,50,50 m,WHITE,50,Ok,AIDA Taiwanese Cup 2023,Depth Competition,2023-03-15,other,2023-03-15,Ya-Hui Su,TPE,3,2,1
12,Yadira Sistos (MEX),2.0,1.0,,00:00,31,31 m,WHITE,31.0,Ok,AIDA  Azul Freediving Challenge - yum kin 2021,Depth Competition,2021-05-15,other,2021-05-15,Yadira Sistos,MEX,5,1,1
9,Yadira Sistos (MEX),2.0,2.0,,00:00,57,57 m,WHITE,57.0,Ok,AIDA Caribbean Cup 2021,Depth Competition,2021-08-12,other,2021-08-12,Yadira Sistos,MEX,8,2,1
7,Yadira Sistos (MEX),2.0,1.0,,00:00,35,35 m,WHITE,35.0,Ok,AIDA Caribbean Cup 2021,Depth Competition,2021-08-14,other,2021-08-14,Yadira Sistos,MEX,8,3,2
13,Yadira Sistos (MEX),2.0,2.0,,00:00,60,60 m,WHITE,60.0,Ok,AIDA Caribbean Cup 2021,Depth Competition,2021-08-17,other,2021-08-17,Yadira Sistos,MEX,8,4,2
5,Yadira Sistos (MEX),2.0,3.0,,00:00,60,60 m,WHITE,60.0,Ok,AIDA Caribbean Cup 2021,Depth Competition,2021-08-18,other,2021-08-18,Yadira Sistos,MEX,8,5,1
1,Yadira Sistos (MEX),2.0,1.0,,00:00,41,41 m,WHITE,41.0,Ok,AIDA Azul freediving challenge 2021 - September edition,Depth Competition,2021-09-23,other,2021-09-23,Yadira Sistos,MEX,9,6,3
22,Yadira Sistos (MEX),2.0,2.0,,00:00,63,63 m,WHITE,63.0,Ok,AIDA Azul freediving challenge 2021 - September edition,Depth Competition,2021-09-24,other,2021-09-24,Yadira Sistos,MEX,9,7,3
20,Yadira Sistos (MEX),2.0,2.0,1.0,16:10,40,40 m,WHITE,40.0,Ok,AIDA Freediving World CUP Mini Competition May 2022,Depth Competition,2022-05-25,World Championship,2022-05-25,Yadira Sistos,MEX,5,8,4
18,Yadira Sistos (MEX),2.0,3.0,1.0,15:50,52,52 m,YELLOW,47.0,Grab,AIDA Freediving World CUP Mini Competition May 2022,Depth Competition,2022-05-29,World Championship,2022-05-29,Yadira Sistos,MEX,5,9,2
15,Yadira Sistos (MEX),2.0,2.0,1.0,15:50,60,60 m,WHITE,60.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-02,World Championship,2022-08-02,Yadira Sistos,MEX,8,10,5
14,Yadira Sistos (MEX),2.0,3.0,1.0,16:10,60,60 m,WHITE,60.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-03,World Championship,2022-08-03,Yadira Sistos,MEX,8,11,3
20,Yadira Sistos (MEX),2.0,1.0,1.0,17:20,38,38 m,WHITE,38.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-05,World Championship,2022-08-05,Yadira Sistos,MEX,8,12,4
19,Yadira Sistos (MEX),2.0,1.0,1.0,17:00,42,42 m,WHITE,42.0,Ok,AIDA Freediving World CUP - AUGUST 2022,Depth Competition,2022-08-06,World Championship,2022-08-06,Yadira Sistos,MEX,8,13,5
112,Yamina Enedahl (SWE),2.0,3.0,,00:00,35,30 m,YELLOW,30.0,PEN,Sony Freediver Open Classic 2003,Mixed Competition,2003-05-29,other,2003-05-29,Yamina Enedahl,SWE,5,1,1
25,Yamina Enedahl (SWE),2.0,3.0,,00:00,35,35 m,WHITE,35.0,OK,4ème Manche Coupe d AIDA France 2004,Mixed Competition,2004-05-06,other,2004-05-06,Yamina Enedahl,SWE,5,2,2
51,Yamina Enedahl (SWE),2.0,3.0,,00:00,38,38 m,WHITE,38.0,OK,CIPA Open of Nice,Mixed Competition,2005-05-28,other,2005-05-28,Yamina Enedahl,SWE,5,3,3
10,Yang Hong (CHN),2.0,2.0,1.0,10:40,81,49 m,YELLOW,16,"No tag,under ap",AIDA OCEANQUEST PHILIPPINES,Depth Competition,2023-05-24,other,2023-05-24,Yang Hong,CHN,5,1,1
16,Yangdi Li (CHN),2.0,2.0,1.0,16:30,41,41 m,WHITE,41.0,Ok,Depth World Championship,Depth Competition,2022-05-16,World Championship,2022-05-16,Yangdi Li,CHN,5,1,1
14,Yangdi Li (CHN),2.0,2.0,1.0,16:30,44,44 m,WHITE,44.0,Ok,Depth World Championship,Depth Competition,2022-05-17,World Championship,2022-05-17,Yangdi Li,CHN,5,2,2
16,Yangdi Li (CHN),2.0,2.0,1.0,16:30,46,46 m,WHITE,46.0,Ok,Depth World Championship,Depth Competition,2022-05-19,World Championship,2022-05-19,Yangdi Li,CHN,5,3,3
11,Yangdi Li (CHN),2.0,2.0,1.0,16:00,49,49 m,RED,0.0,Dqsp,Depth World Championship,Depth Competition,2022-05-20,World Championship,2022-05-20,Yangdi Li,CHN,5,4,4
15,Yangdi Li (CHN),2.0,2.0,1.0,16:30,48,48 m,WHITE,48.0,Ok,Depth World Championship,Depth Competition,2022-05-22,World Championship,2022-05-22,Yangdi Li,CHN,5,5,5
10,Yangdi Li (CHN),2.0,2.0,1.0,15:50,50,50 m,WHITE,50.0,Ok,Depth World Championship,Depth Competition,2022-05-23,World Championship,2022-05-23,Yangdi Li,CHN,5,6,6
13,Yangdi Li (CHN),2.0,3.0,1.0,11:00,50,50 m,WHITE,50,Ok,10TH AIDA PANGLAO DEPTH GAMES May 2023,Depth Competition,2023-05-23,Panglao,2023-05-23,Yangdi Li,CHN,5,7,1
11,Yangdi Li (CHN),2.0,3.0,1.0,10:29,51,51 m,WHITE,51,Ok,10TH AIDA PANGLAO DEPTH GAMES May 2023,Depth Competition,2023-05-25,Panglao,2023-05-25,Yangdi Li,CHN,5,8,2
14,Yangdi Li (CHN),2.0,3.0,1.0,11:20,58,58 m,WHITE,58.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-10,other,2023-06-10,Yangdi Li,CHN,6,9,3
13,Yangdi Li (CHN),2.0,3.0,1.0,11:08,62,62 m,WHITE,62.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-12,other,2023-06-12,Yangdi Li,CHN,6,10,4
9,Yangdi Li (CHN),2.0,3.0,1.0,10:50,66,66 m,WHITE,66.0,Ok,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-14,other,2023-06-14,Yangdi Li,CHN,6,11,5
13,Yangdi Li (CHN),2.0,3.0,1.0,11:10,71,71 m,RED,0.0,Dqbo-uw,AIDA Asian Freediving Cup 2023,Depth Competition,2023-06-16,other,2023-06-16,Yangdi Li,CHN,6,12,6
2,Yangfan Zhou (CHN),2.0,2.0,,00:00,10,10 m,WHITE,10.0,-,2018 OneFreedive depth challange,Depth Competition,2018-02-23,other,2018-02-23,Yangfan Zhou,CHN,2,1,1
1,Yangfan Zhou (CHN),2.0,1.0,,00:00,10,10 m,RED,0.0,DQairway,2018 OneFreedive depth challange,Depth Competition,2018-02-24,other,2018-02-24,Yangfan Zhou,CHN,2,2,1
14,Yanita Yancheva (BGR),2.0,2.0,,00:00,30,30 m NR,WHITE,30,Ok,AIDA Azul freediving Challenge - May 2023 edition,Depth Competition,2023-05-26,other,2023-05-26,Yanita Yancheva,BGR,5,1,1
