,onehotencoder__Gender_F,onehotencoder__Gender_M,onehotencoder__Discipline_CNF,onehotencoder__Discipline_CWT,onehotencoder__Discipline_CWTB,onehotencoder__Discipline_FIM,onehotencoder__Card_RED,onehotencoder__Card_WHITE,onehotencoder__Card_YELLOW,onehotencoder__Event Type_Competition,onehotencoder__Event Type_Depth Competition,onehotencoder__Event Type_Mixed Competition,onehotencoder__Event Type_Pool Competition,onehotencoder__Event Type_Team Competition,onehotencoder__Event Type_World Championship,onehotencoder__Event Type_Worldrecord attempt,remainder__Name,remainder__Country,remainder__AP,remainder__RP,remainder__Depth_Difference,remainder__Points,remainder__Remarks,remainder__Day,remainder__Month,remainder__Year,remainder__Experience Dive,remainder__Experience Discipline
10879,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Xavier Delpit,FRA,84,0,84,0.0,DQSP,2015-06-20,6,2015,3,3
10880,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vincent Mathieu,FRA,68,68,0,68.0,OK,2015-06-20,6,2015,1,0
10881,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Valery Tsykunenka,BLR,43,43,0,43.0,OK,2015-06-24,6,2015,1,0
10882,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Geroge Close,GBR,58,58,0,58.0,OK,2015-06-24,6,2015,3,2
10883,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Helena Bourdillon,GBR,55,55,0,55.0,OK,2015-06-24,6,2015,6,1
10884,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Stephen Keenan,IRL,53,53,0,0.0,DQBO,2015-06-24,6,2015,21,1
10885,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Sahika Ercumen,TUR,65,65,0,65.0,OK,2015-06-24,6,2015,1,1
10886,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Carmine Caputo,LIE,40,40,0,40.0,OK,2015-07-11,7,2015,0,0
10887,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ralph Staudigl,AUT,30,30,0,30.0,OK,2015-07-11,7,2015,0,0
10888,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matthias Teubner,DEU,41,41,0,41.0,OK,2015-07-11,7,2015,0,0
10889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Stefan Lettmayer,AUT,38,38,0,38.0,OK,2015-07-11,7,2015,0,0
10890,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Andreas Blaschegg,AUT,35,35,0,35.0,OK,2015-07-11,7,2015,2,0
10891,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Thomas Oberhuber,AUT,47,47,0,47.0,OK,2015-07-11,7,2015,4,1
10892,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jens Stoetzner,DEU,63,63,0,0.0,DQBO,2015-07-11,7,2015,9,1
10893,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Katerina Suranska,CZE,45,45,0,45.0,OK,2015-07-11,7,2015,3,2
10894,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michal Risian,CZE,70,70,0,70.0,OK,2015-07-11,7,2015,13,2
10895,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elisabeth Hummel,DEU,51,51,0,51.0,OK,2015-07-11,7,2015,11,3
10896,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eva Froestl,AUT,25,25,0,25.0,OK,2015-07-11,7,2015,1,0
10897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doris Hovermann,DEU,42,42,0,42.0,OK,2015-07-11,7,2015,8,5
10898,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Markus Helm,AUT,52,52,0,52.0,OK,2015-07-11,7,2015,7,1
10899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Markus Wurm,AUT,47,35,12,22.0,PEN,2015-07-11,7,2015,3,3
10900,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Willi Hoffmann,DEU,41,41,0,41.0,OK,2015-07-11,7,2015,0,0
10901,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alexandru Russu,ROU,54,54,0,54.0,OK,2015-08-08,8,2015,3,1
10902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,41,41,0,41.0,OK,2015-08-15,8,2015,28,7
10903,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Erki Enkvist,EST,42,42,0,0.0,DQSP,2015-08-15,8,2015,3,1
10904,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,36,36,0,36.0,OK,2015-08-15,8,2015,29,15
10905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Adriana Gabriela Bantu-Dinu,ROU,40,40,0,40.0,OK,2015-08-15,8,2015,15,8
10906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Julien Deruffe,FRA,26,26,0,26.0,OK,2015-08-15,8,2015,7,1
10907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Julien Deruffe,FRA,38,7,31,-24.0,PEN,2015-08-15,8,2015,8,3
10908,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Adriana Gabriela Bantu-Dinu,ROU,40,40,0,40.0,OK,2015-08-15,8,2015,16,4
10909,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Walter Chivescu,ROU,40,40,0,40.0,OK,2015-08-15,8,2015,2,0
10910,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christian Langer,CHE,50,10,40,-31.0,PEN,2015-08-15,8,2015,7,3
10911,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Julien Deruffe,FRA,36,36,0,36.0,OK,2015-08-15,8,2015,9,3
10912,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Christian Langer,CHE,52,52,0,52.0,OK,2015-08-15,8,2015,8,4
10913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Peter Colat,CHE,53,53,0,53.0,OK,2015-08-15,8,2015,16,6
10914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Willi Hoffmann,DEU,51,51,0,51.0,OK,2015-08-15,8,2015,1,0
10915,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elisabeth Hummel,DEU,55,55,0,55.0,OK,2015-08-15,8,2015,12,4
10916,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Birgit Ehrenbolger,CHE,45,39,6,32.0,PEN,2015-08-15,8,2015,5,5
10917,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Peter Colat,CHE,53,53,0,53.0,OK,2015-08-15,8,2015,17,9
10918,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dagmar Andres-Brümmer,DEU,45,38,7,30.0,PEN,2015-08-15,8,2015,7,1
10919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Dagmar Andres-Brümmer,DEU,45,45,0,45.0,OK,2015-08-15,8,2015,8,0
10920,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doris Hovermann,DEU,49,35,14,20.0,PEN,2015-08-15,8,2015,9,6
10921,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Doris Hovermann,DEU,42,27,15,11.0,PEN,2015-08-15,8,2015,10,3
10922,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Elisabeth Hummel,DEU,51,30,21,8.0,PEN,2015-08-15,8,2015,13,7
10923,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Willi Hoffmann,DEU,51,51,0,51.0,OK,2015-08-15,8,2015,2,1
10924,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ralph Staudigl,AUT,31,31,0,31.0,OK,2015-08-15,8,2015,1,0
10925,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ralph Staudigl,AUT,31,31,0,31.0,OK,2015-08-15,8,2015,2,1
10926,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vera Burkard,CHE,39,39,0,39.0,OK,2015-08-15,8,2015,2,1
10927,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Joakim Gorret,CHE,38,38,0,38.0,OK,2015-08-15,8,2015,0,0
10928,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Joakim Gorret,CHE,47,36,11,24.0,PEN,2015-08-15,8,2015,1,0
10929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vivienne Kohler,CHE,36,36,0,36.0,OK,2015-08-15,8,2015,0,0
10930,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vivienne Kohler,CHE,32,32,0,32.0,OK,2015-08-15,8,2015,1,0
10931,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Markus Brauchli,CHE,15,15,0,15.0,OK,2015-08-15,8,2015,0,0
10932,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Markus Hoppe,DEU,46,46,0,46.0,OK,2015-08-15,8,2015,0,0
10933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Markus Hoppe,DEU,46,46,0,46.0,OK,2015-08-15,8,2015,1,0
10934,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Vera Burkard,CHE,34,34,0,34.0,OK,2015-08-15,8,2015,3,1
10935,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jennifer Wendland,DEU,55,55,0,55.0,OK,2015-08-15,8,2015,0,0
10936,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jennifer Wendland,DEU,55,48,7,40.0,PEN,2015-08-15,8,2015,1,0
10937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Florian Pedroletti,CHE,43,43,0,43.0,OK,2015-08-15,8,2015,4,2
10938,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Florian Pedroletti,CHE,42,37,5,31.0,PEN,2015-08-15,8,2015,5,2
10939,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Iwan Gojnik,CHE,48,48,0,48.0,OK,2015-08-15,8,2015,2,1
10940,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Iwan Gojnik,CHE,51,39,12,26.0,PEN,2015-08-15,8,2015,3,1
10941,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Walter Chivescu,ROU,45,45,0,45.0,OK,2015-08-16,8,2015,3,1
10942,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Erki Enkvist,EST,42,42,0,42.0,OK,2015-08-16,8,2015,4,2
10943,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Michael Board,GBR,93,93,0,0.0,DQSP,2015-08-16,8,2015,30,9
10944,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Kate Middleton,NZL,75,59,16,42.0,PEN,2015-08-16,8,2015,15,9
10945,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,38,38,0,38.0,OK,2015-08-16,8,2015,30,16
10946,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mihalis Filinis3,GRC,43,43,0,43.0,OK,2015-08-16,8,2015,31,8
10947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Marinos Kartapanis,CYP,35,35,0,35.0,OK,2015-08-16,8,2015,10,1
10948,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Giorgos Panagiotakis,GRC,92,92,0,92.0,OK,2015-08-16,8,2015,16,13
10949,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lukasz Sierant,POL,30,30,0,30.0,OK,2015-08-19,8,2015,0,0
10950,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Piotr Ławrynowicz,POL,47,30,17,12.0,PEN,2015-08-19,8,2015,3,1
10951,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mariusz Dolega,POL,35,35,0,35.0,OK,2015-08-19,8,2015,3,1
10952,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Piotr Ławrynowicz,POL,47,47,0,47.0,OK,2015-08-19,8,2015,4,1
10953,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Piotr Ławrynowicz,POL,50,50,0,50.0,OK,2015-08-19,8,2015,5,2
10954,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mariusz Dolega,POL,38,38,0,38.0,OK,2015-08-19,8,2015,4,2
10955,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mariusz Dolega,POL,30,30,0,30.0,OK,2015-08-19,8,2015,5,1
10956,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Rutkowski,POL,25,25,0,25.0,OK,2015-08-19,8,2015,0,0
10957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Rutkowski,POL,30,30,0,30.0,OK,2015-08-19,8,2015,1,0
10958,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Rutkowski,POL,35,35,0,35.0,OK,2015-08-19,8,2015,2,0
10959,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Rutkowski,POL,40,40,0,40.0,OK,2015-08-19,8,2015,3,1
10960,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaroslaw Krol,POL,27,27,0,27.0,OK,2015-08-19,8,2015,0,0
10961,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaroslaw Krol,POL,27,25,2,22.0,PEN,2015-08-19,8,2015,1,1
10962,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaroslaw Krol,POL,35,28,7,20.0,PEN,2015-08-19,8,2015,2,0
10963,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jaroslaw Krol,POL,25,25,0,25.0,OK,2015-08-19,8,2015,3,2
10964,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lukasz Sierant,POL,40,40,0,40.0,OK,2015-08-19,8,2015,1,1
10965,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lukasz Sierant,POL,35,35,0,35.0,OK,2015-08-19,8,2015,2,0
10966,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Piotr Ławrynowicz,POL,45,45,0,45.0,OK,2015-08-19,8,2015,6,3
10967,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Mariusz Dolega,POL,40,35,5,29.0,PEN,2015-08-19,8,2015,6,3
10968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lukasz Sierant,POL,30,30,0,30.0,OK,2015-08-19,8,2015,3,0
10969,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Baranowski,POL,38,38,0,38.0,OK,2015-08-19,8,2015,5,5
10970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Robert Cetler,POL,50,50,0,50.0,OK,2015-08-19,8,2015,15,4
10971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Baranowski,POL,40,40,0,40.0,OK,2015-08-19,8,2015,6,6
10972,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Baranowski,POL,42,42,0,42.0,OK,2015-08-19,8,2015,7,7
10973,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Marcin Baranowski,POL,44,44,0,44.0,OK,2015-08-19,8,2015,8,8
10974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Monika Zawistowska,POL,30,30,0,30.0,OK,2015-08-19,8,2015,7,6
10975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Monika Zawistowska,POL,48,23,25,-3.0,PEN,2015-08-19,8,2015,8,7
10976,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Robert Cetler,POL,60,60,0,60.0,OK,2015-08-19,8,2015,16,8
10977,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomasz Krol,POL,35,35,0,35.0,OK,2015-08-19,8,2015,0,0
10978,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomasz Krol,POL,47,35,12,-13.0,DQSP,2015-08-19,8,2015,1,0
10979,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Robert Cetler,POL,65,0,65,0.0,DQSP,2015-08-19,8,2015,17,5
10980,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Tomasz Krol,POL,43,43,0,43.0,OK,2015-08-19,8,2015,2,1
10981,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Robert Cetler,POL,43,43,0,43.0,OK,2015-08-19,8,2015,18,3
10982,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michelle Marsh,USA,40,40,0,40.0,OK,2015-08-21,8,2015,5,0
10983,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ronen Maman,ISR,61,61,0,61.0,OK,2015-08-21,8,2015,0,0
10984,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ronen Maman,ISR,45,45,0,45.0,OK,2015-08-21,8,2015,1,0
10985,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Humoud Alajlan,KWT,62,52,10,-10.0,DQBO,2015-08-21,8,2015,0,0
10986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michelle Marsh,USA,48,42,6,36.0,PEN,2015-08-21,8,2015,6,5
10987,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bobby Twitchell,USA,35,35,0,35.0,OK,2015-08-21,8,2015,0,0
10988,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Michelle Marsh,USA,48,45,3,42.0,PEN,2015-08-21,8,2015,7,6
10989,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Ronen Maman,ISR,60,60,0,0.0,DQSP,2015-08-21,8,2015,2,0
10990,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lance Lee Davis,USA,67,29,38,-9.0,PEN,2015-08-21,8,2015,0,0
10991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Edwin Corales,USA,31,31,0,31.0,OK,2015-08-21,8,2015,0,0
10992,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lance Lee Davis,USA,57,57,0,57.0,OK,2015-08-21,8,2015,1,1
10993,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kurt Chambers,USA,69,62,7,-7.0,DQBO,2015-08-21,8,2015,17,2
10994,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kurt Chambers,USA,69,69,0,69.0,OK,2015-08-21,8,2015,18,6
10995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kurt Chambers,USA,69,69,0,69.0,OK,2015-08-21,8,2015,19,9
10996,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Edwin Corales,USA,21,21,0,21.0,OK,2015-08-21,8,2015,1,0
10997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jessea Wenjie Lu,CHN,41,41,0,41.0,OK,2015-08-21,8,2015,3,1
10998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Lance Lee Davis,USA,67,58,9,49.0,PEN,2015-08-21,8,2015,2,2
10999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Edwin Corales,USA,36,36,0,36.0,OK,2015-08-21,8,2015,2,0
11000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jeff Grace,USA,46,46,0,46.0,OK,2015-08-21,8,2015,0,0
11001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Eben Sumner,USA,23,23,0,23.0,OK,2015-08-21,8,2015,0,0
11002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Jessea Wenjie Lu,CHN,57,57,0,57.0,OK,2015-08-21,8,2015,4,1
